CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
LOPEZ, VICENTE;2200;30.0;79000;2633.3;1;35;;;;SI;;;RECOLETA;2;-58.395371324711107;-34.587973949798162
GOROSTIAGA;1600;150.0;395000;2633.3;0;15;;;;;;;PALERMO;14;-58.436122061453823;-34.565237527028913
11 DE SEPTIEMBRE DE 1888;800;150.0;395000;2633.3;0;15;;;;;;;PALERMO;14;-58.440256121889142;-34.570315332473562
ESMERALDA;900;30.0;79000;2633.3;1;22;;;;;;;RETIRO;1;-58.378523351379329;-34.597700589032335
MAURE;2100;150.0;395000;2633.3;4;40;;;;;;;PALERMO;14;-58.439096995871012;-34.569661289391696
ARMENIA;2200;60.0;158000;2633.3;0;0;;;;;;;PALERMO;14;-58.422393939401587;-34.586056496284726
RUIZ HUIDOBRO;4500;45.0;118482;2632.9;2;0;;;;;;;SAAVEDRA;12;-58.491936206467983;-34.553972484265572
ESPINOSA;1100;49.0;129000;2632.7;2;0;;;SI;;;;CABALLITO;6;-58.452414317689609;-34.610759357078578
GASCON;1200;40.0;105300;2632.5;1;0;;;;;;;PALERMO;14;-58.423316457853133;-34.596362417609967
O'HIGGINS;2500;34.0;89500;2632.4;3;25;;;;SI;;;BELGRANO;13;-58.456319372247386;-34.556186442349706
CESPEDES;3200;87.0;229000;2632.2;3;4;;;;;;;COLEGIALES;13;-58.453065953795232;-34.576257298557323
LA PAMPA;5500;106.0;279000;2632.1;4;0;;;SI;2;SI;;PARQUE CHAS;15;-58.484002197701798;-34.582207649063605
LAPRIDA;1200;106.0;279000;2632.1;4;10;;;SI;3;;;RECOLETA;2;-58.408035702679953;-34.594970844098754
VALLE, ARISTOBULO DEL;1700;56.0;147372;2631.6;3;0;;;;;;;BARRACAS;4;-58.37497879151762;-34.636399205943711
GURRUCHAGA;300;57.0;150000;2631.6;2;0;;;;;;;VILLA CRESPO;15;-58.443878030851117;-34.59885500808906
CORDOBA;4700;95.0;250000;2631.6;3;25;;;SI;SI;SI;;VILLA CRESPO;15;-58.431298583292595;-34.593663434734573
SCALABRINI ORTIZ, RAUL;200;38.0;100000;2631.6;2;0;;;;SI;;;VILLA CRESPO;15;-58.440081584968752;-34.600516566703135
DEL LIBERTADOR;1000;38.0;100000;2631.6;2;0;;;;SI;;;RECOLETA;2;-58.385915092115937;-34.586715579152802
CABRERA, JOSE A.;3200;38.0;100000;2631.6;0;0;;;;SI;;;RECOLETA;2;-58.411710633611989;-34.597022497404694
GOYENA, PEDRO;300;76.0;200000;2631.6;3;0;;;;2;;;CABALLITO;6;-58.431356978138368;-34.625706378933053
BILLINGHURST;2500;95.0;250000;2631.6;3;0;;;;2;;SI;PALERMO;14;-58.404162753063581;-34.58336991791672
ALVEAR, MARCELO T. De;1300;209.0;550000;2631.6;5;15;;;;;;;RETIRO;1;-58.385635060848081;-34.597108951539255
CRAMER;2400;95.0;250000;2631.6;3;0;;;;;;;BELGRANO;13;-58.463841353009066;-34.562070542149947
ACHAVAL;700;38.0;100000;2631.6;2;0;;;;;;;PARQUE CHACABUCO;7;-58.446913689506758;-34.632605622043762
IBERA;1500;46.0;121000;2630.4;0;0;;;;SI;;;NUÑEZ;13;-58.455064960248272;-34.548659645654226
LAS HERAS, GRAL.;2700;121.7;320000;2629.4;4;40;;;SI;;SI;BALCON;RECOLETA;2;-58.400663035024834;-34.584567189536983
3 DE FEBRERO;2300;116.0;305000;2629.3;4;0;;;SI;;;;BELGRANO;13;-58.45381109879262;-34.55753034232648
PALPA;2400;116.0;305000;2629.3;4;24;;;;;;;PALERMO;14;-58.446343993743874;-34.569220268513121
ARCOS;2500;31.0;81500;2629.0;1;0;;;;;;;BELGRANO;13;-58.457212517549458;-34.556718197370891
SANCHEZ DE BUSTAMANTE;2500;38.0;99900;2628.9;2;0;;;;SI;;;RECOLETA;2;-58.402934937266203;-34.584404325650489
SAN LUIS;3200;38.0;99900;2628.9;0;0;;;;;;;BALVANERA;3;-58.410586804669805;-34.599530982159074
ZABALA;1900;350.0;920000;2628.6;0;30;;;;;;;PALERMO;14;-58.444493322449503;-34.564903181081441
ALVEAR;1500;175.0;460000;2628.6;5;70;;;;;SI;SI;RETIRO;1;-58.384999659250823;-34.590569578926271
GUATEMALA;4400;70.0;184000;2628.6;0;0;;;;;;;PALERMO;14;-58.421515027214753;-34.588752937767886
CALLAO;1900;156.0;410000;2628.2;4;50;;;;2;;;RECOLETA;2;-58.388240866030202;-34.58827358585868
MONACO;4500;43.0;113000;2627.9;0;0;;;;;;;VILLA DEVOTO;11;-58.508016821549312;-34.612101327440051
O'HIGGINS;1600;196.0;515000;2627.6;4;35;;;;;;;BELGRANO;13;-58.449029924117816;-34.564642007982172
O'HIGGINS;2200;91.0;239000;2626.4;4;10;;;;2;;;BELGRANO;13;-58.453901507904263;-34.558987035582646
LAVALLEJA;100;91.0;239000;2626.4;3;0;;;;;SI;;SAN NICOLAS;1;-58.369109423225019;-34.601940476975344
AUSTRIA;2100;115.0;302000;2626.1;4;35;;;;2;;;RECOLETA;2;-58.404191948147407;-34.587956002578984
BAHIA BLANCA;2100;40.0;105000;2625.0;0;A ESTRENAR;;;SI;SI;;;MONTE CASTRO;10;-58.496889918467403;-34.615163460298099
BLANCO ENCALADA;4300;40.0;105000;2625.0;2;0;;;;SI;;PATIO;VILLA URQUIZA;12;-58.477574441324457;-34.570098215965814
CUBA;3500;56.0;147000;2625.0;0;0;;;;2;;;NUÑEZ;13;-58.465655444496917;-34.548808675917876
DEHEZA;1700;80.0;210000;2625.0;3;1;;;SI;2;;;NUÑEZ;13;-58.466845475251148;-34.538174911950144
JUNIN;1400;120.0;315000;2625.0;4;40;;;SI;2;;;RECOLETA;2;-58.396135712669931;-34.591744591805515
ESMERALDA;1200;160.0;420000;2625.0;4;60;;;SI;2;;SI;RETIRO;1;-58.378699932619043;-34.594119470394382
CAMPICHUELO;100;40.0;105000;2625.0;2;0;;;SI;;;;CABALLITO;6;-58.4335454593732;-34.615607160401623
LOPEZ, VICENTE;1900;72.0;189000;2625.0;3;0;;;;SI;;;RECOLETA;2;-58.392018442013814;-34.590185813302135
REPUBLICA ARABE-SIRIA;3000;120.0;315000;2625.0;4;30;;;;2;;;PALERMO;14;-58.413764006167519;-34.580775234222116
GALLARDO, ANGEL;700;72.0;189000;2625.0;3;0;;;;2;;;CABALLITO;6;-58.440068740407249;-34.605965777867389
URUGUAY;1000;120.0;315000;2625.0;4;40;;;;3;SI;SI;RECOLETA;2;-58.387226516320055;-34.597057906309615
PUEYRREDON;2200;80.0;210000;2625.0;3;7;;;;;;BALCON;RECOLETA;2;-58.397408503147467;-34.587319241310247
REPUBLICA DE LA INDIA;3000;120.0;315000;2625.0;4;30;;;;;;;PALERMO;14;-58.414965461116402;-34.578268532053308
SENILLOSA;600;40.0;105000;2625.0;2;0;;;;;;;CABALLITO;6;-58.428733631710465;-34.623760595267939
DORREGO;1600;40.0;105000;2625.0;2;0;;;;;;;CHACARITA;15;-58.444568406052589;-34.583195886660867
ALVEAR, MARCELO T. De;1200;101.0;265000;2623.8;4;40;;;;SI;;SI;RETIRO;1;-58.384132976040384;-34.597038288155417
BRAVO, MARIO;1200;95.0;249200;2623.2;4;10;;;SI;;SI;BALCON;PALERMO;14;-58.415212635513392;-34.595583960849524
DIAZ, CNEL.;1900;61.0;160000;2623.0;3;0;;;;SI;;;PALERMO;14;-58.410242143077461;-34.589013842590944
RAVIGNANI, EMILIO, Dr.;1200;53.0;139000;2622.6;2;0;;;SI;SI;;BALCON;CHACARITA;15;-58.444441574769414;-34.586124165331803
LARRALDE, CRISOLOGO;2300;50.2;131650;2622.5;1;0;;;;;;;NUÑEZ;13;-58.466954046084716;-34.548484093003701
SANCHEZ DE BUSTAMANTE;1800;45.0;118000;2622.2;0;0;;;;;;;RECOLETA;2;-58.408811329631909;-34.590166041503245
AREVALO;2300;45.0;118000;2622.2;1;0;;;SI;;SI;;PALERMO;14;-58.435166558457517;-34.576174012489119
ARAOZ;2800;45.0;118000;2622.2;1;0;;;;;;;PALERMO;14;-58.412697030682651;-34.583978126059343
ALVAREZ, JULIAN;2500;82.0;215000;2622.0;0;40;;;;;;;PALERMO;14;-58.414183724607462;-34.586313473633467
ANCHORENA, TOMAS M. DE, DR;1100;82.0;215000;2622.0;3;0;;;;;;;RECOLETA;2;-58.407722135731866;-34.596961933264133
PACHECO DE MELO, JOSE ANDRES;2500;103.0;270000;2621.4;4;18;;;SI;4;SI;SI;RECOLETA;2;-58.399959128719516;-34.587821714788319
LA PAMPA;700;103.0;270000;2621.4;4;0;;;;;;;BELGRANO;13;-58.436231373795565;-34.554341790051915
SOLER;3600;33.0;86500;2621.2;2;40;;;;SI;;;PALERMO;14;-58.414489251717868;-34.594168192781034
LOZANO, PEDRO;3200;63.0;165000;2619.0;0;0;;;SI;SI;SI;;VILLA DEL PARQUE;11;-58.494907131152956;-34.601298763896899
VALLEJOS;2200;42.0;110000;2619.0;0;0;;;SI;SI;SI;;VILLA PUEYRREDON;12;-58.492737915301205;-34.583011147994931
MANSILLA, LUCIO NORBERTO, GRAL.;2400;168.0;440000;2619.0;5;45;;;SI;2;SI;SI;RECOLETA;2;-58.401852660694018;-34.596992139104351
DORREGO;2000;84.0;220000;2619.0;2;0;;;SI;2;;;COLEGIALES;13;-58.440680638753335;-34.579036318968924
SOLDADO DE LA INDEPENDENCIA;1000;210.0;550000;2619.0;4;30;;;SI;;SI;BALCON;PALERMO;14;-58.437090931275165;-34.566183600927303
LAPRIDA;1700;42.0;110000;2619.0;1;0;;;SI;;;;RECOLETA;2;-58.403395301934914;-34.590275442680849
AIZPURUA;2247;42.0;110000;2619.0;1;0;;;;SI;;;VILLA URQUIZA;12;-58.49331954331943;-34.58026080482081
AGUILAR;2400;63.0;165000;2619.0;3;0;;;;2;;;COLEGIALES;13;-58.446896376545801;-34.568952914642807
MIGUELETES;1200;63.0;165000;2619.0;4;0;;;;2;;;PALERMO;14;-58.438874481127485;-34.563795073582931
PEÑA;3000;84.0;220000;2619.0;3;25;;;;;;;RECOLETA;2;-58.404591637502406;-34.586459034454798
ZAPATA;500;42.0;110000;2619.0;1;0;;;;;;;COLEGIALES;13;-58.442889237576416;-34.572467736195811
AIZPURUA;2200;42.0;110000;2619.0;1;0;;;;;;;VILLA URQUIZA;12;-58.493155500236604;-34.580685589308032
MALABIA;2300;63.0;165000;2619.0;0;0;;;;;;;PALERMO;14;-58.419992860032885;-34.586003974786749
AREVALO;1800;126.0;330000;2619.0;4;0;;;;;;;PALERMO;14;-58.439536557409717;-34.579986871043289
ALVAREZ, JULIAN;1700;42.0;110000;2619.0;0;0;;;;;;;PALERMO;14;-58.422399701656161;-34.591564427933562
MONTAÑESES;2600;105.0;275000;2619.0;2;0;;;;;;;BELGRANO;13;-58.452956391260372;-34.552927001117482
AMBROSETTI, JUAN B.;800;42.0;110000;2619.0;0;0;;;;;;;CABALLITO;6;-58.439004818768268;-34.608875523390601
USPALLATA;600;76.0;199000;2618.4;3;0;;;;;;;BARRACAS;4;-58.3726266504896;-34.630320204813806
BILLINGHURST;2300;55.0;144000;2618.2;2;0;;;SI;SI;;;RECOLETA;2;-58.406027215387972;-34.585436850078473
QUINTANA, MANUEL, PRES.;400;110.0;288000;2618.2;4;70;;;;2;SI;SI;RECOLETA;2;-58.389093111354931;-34.589227740386058
ARAOZ;700;34.0;89000;2617.6;2;A ESTRENAR;;;;SI;;;VILLA CRESPO;15;-58.433905512452561;-34.597731840257318
ARRIBEÑOS;3100;34.0;89000;2617.6;1;3;;;;;;;NUÑEZ;13;-58.457784777924459;-34.549094827536088
GARCIA, TEODORO;1800;141.0;369000;2617.0;0;0;;;;;;;PALERMO;14;-58.440447962944589;-34.563960603173882
BUCARELLI;2200;30.0;78500;2616.7;2;35;;;;SI;;;VILLA URQUIZA;12;-58.487033221037585;-34.57720072217262
AUSTRIA;2000;60.0;157000;2616.7;3;0;;;;2;;;RECOLETA;2;-58.405342244414122;-34.588792840980034
QUESADA;1700;65.0;170000;2615.4;0;0;;;;SI;;;NUÑEZ;13;-58.456248021423605;-34.55084099220808
GUISE;1600;26.0;68000;2615.4;1;35;;;;SI;;;PALERMO;14;-58.415244244662006;-34.593355508641544
BEHRING;2500;65.0;170000;2615.4;3;0;;;;2;SI;;PARQUE CHAS;15;-58.474338925579531;-34.583575549570739
O'HIGGINS;1800;260.0;680000;2615.4;5;35;;;;4;;;BELGRANO;13;-58.450634132190736;-34.562772124373247
PAROISSIEN;2400;39.0;102000;2615.4;2;45;;;;;SI;BALCON;NUÑEZ;13;-58.469824209631852;-34.546818478864672
LAVALLEJA;100;26.0;68000;2615.4;1;50;;;;;;;SAN NICOLAS;1;-58.369109423225019;-34.601940476975344
GUATEMALA;4400;65.0;170000;2615.4;0;0;;;;;;;PALERMO;14;-58.421515027214753;-34.588752937767886
GUTIERREZ, RICARDO;3300;65.0;170000;2615.4;0;0;;;;;;;VILLA DEL PARQUE;11;-58.496928775597013;-34.601909839049114
TRIUNVIRATO;3000;91.8;240000;2615.2;3;0;;;SI;2;;;VILLA URQUIZA;12;-58.491058012492452;-34.570604669522858
PALPA;2300;96.0;251000;2614.6;4;12;;;;2;;;PALERMO;14;-58.445644464506756;-34.56821729414888
CERVANTES;3200;35.0;91500;2614.3;2;0;;;;;SI;BALCON;VILLA DEVOTO;11;-58.521778721588461;-34.612382076635889
THAMES;600;44.0;115000;2613.6;0;0;;;;SI;;;VILLA CRESPO;15;-58.441993411365125;-34.594465237657467
PARAGUAY;1800;44.0;115000;2613.6;1;0;;;;;;;RECOLETA;2;-58.392992383056828;-34.598847306901085
MONTEVIDEO;900;99.5;260000;2613.1;3;80;;;;;SI;;RECOLETA;2;-58.389881430445385;-34.598511718786234
SAN BENITO DE PALERMO;1500;199.0;520000;2613.1;0;15;;;;;;;PALERMO;14;-58.431255543881598;-34.566795822146275
SCALABRINI ORTIZ, RAUL;1100;31.0;81000;2612.9;1;A ESTRENAR;;;;;;;VILLA CRESPO;15;-58.430188593555087;-34.59421671338373
CRAMER;2100;93.0;243000;2612.9;3;15;;;SI;;;;BELGRANO;13;-58.461414476173204;-34.564868250921172
CORDOBA;3600;80.0;209022;2612.8;3;0;;;;;;;ALMAGRO;5;-58.417240240563828;-34.597964229151714
GUIDO;1700;111.0;290000;2612.6;4;40;;;;;SI;SI;RECOLETA;2;-58.389026453232702;-34.590964252348535
AMENABAR;3200;67.0;175000;2611.9;0;0;;;;;;;NUÑEZ;13;-58.467313696154655;-34.554010348272115
ALVAREZ, THOMAS;2800;67.0;175000;2611.9;3;0;;;SI;2;SI;;VILLA URQUIZA;12;-58.479823416835636;-34.574306198257702
GUARDIA VIEJA;3700;67.0;175000;2611.9;3;0;;;;;;;ALMAGRO;5;-58.41636601141299;-34.601570381590037
CONESA;2500;46.0;120120;2611.3;2;0;;;;2;;;BELGRANO;13;-58.465514816083768;-34.561584501314272
MENDOZA;5300;90.0;235000;2611.1;4;30;;;SI;2;;;VILLA URQUIZA;12;-58.485712453060309;-34.578473590302558
CONESA;2500;72.0;188000;2611.1;3;0;;;SI;2;;;BELGRANO;13;-58.465514816083768;-34.561584501314272
DORREGO;1800;90.0;235000;2611.1;3;0;;;SI;;;;COLEGIALES;13;-58.4426546845216;-34.580873212994284
SUIPACHA;700;18.0;47000;2611.1;1;30;;;;SI;;;SAN NICOLAS;1;-58.379830523650043;-34.600145181636684
ZAPATA;200;90.0;235000;2611.1;4;15;;;;;;BALCON;PALERMO;14;-58.439693338089221;-34.574622125999774
LAPRIDA;1900;90.0;235000;2611.1;3;35;;;;;;;RECOLETA;2;-58.401038893217923;-34.58841398216925
REPUBLICA DE LA INDIA;3000;180.0;470000;2611.1;5;43;;;;;;;PALERMO;14;-58.414965461116402;-34.578268532053308
LAS HERAS, GRAL.;1900;226.0;590000;2610.6;6;15;;;SI;SI;;BALCON;RECOLETA;2;-58.393008725437888;-34.591051546978107
CAMPOS, LUIS M.;300;49.0;127900;2610.2;3;0;;;;SI;SI;;PALERMO;14;-58.432649295002562;-34.573708219278501
GODOY CRUZ;3200;118.0;308000;2610.2;3;60;;;SI;;;SI;PALERMO;14;-58.421578301282082;-34.574531008013203
AVALOS;1900;41.0;107000;2609.8;0;0;;;;SI;;;VILLA URQUIZA;12;-58.48204795132078;-34.579533372333536
SALGUERO, JERONIMO;2400;110.0;287000;2609.1;3;30;;;;2;;SI;PALERMO;14;-58.410821244710739;-34.583949790292166
LAPRIDA;1200;115.0;300000;2608.7;4;25;;;SI;3;SI;SI;RECOLETA;2;-58.408035702679953;-34.594970844098754
TRIUNVIRATO;5400;46.0;120000;2608.7;2;0;;;SI;SI;;;VILLA URQUIZA;12;-58.492285768706623;-34.569496960471376
LAVALLE;2000;46.0;120000;2608.7;2;0;;;SI;;;;BALVANERA;3;-58.395411717333047;-34.603398793865509
GUARDIA VIEJA;3400;46.0;120000;2608.7;2;0;;;;SI;;;BALVANERA;3;-58.412821930341543;-34.602652104164136
BALBIN, RICARDO, DR.;2600;46.0;120000;2608.7;2;0;;;;SI;SI;;BELGRANO;13;-58.466426443723414;-34.562068167807205
CHARCAS;3000;46.0;120000;2608.7;3;0;;;;SI;;;RECOLETA;2;-58.408419101166182;-34.59321663357737
AZCUENAGA;1400;69.0;180000;2608.7;3;0;;;;2;SI;SI;RECOLETA;2;-58.398903463435005;-34.592469268547056
PASEO COLON;1100;115.0;300000;2608.7;4;2;;;;;SI;BALCON;SAN TELMO;1;-58.368271127398252;-34.620579887712196
ALVAREZ, DONATO, Tte. Gral.;400;46.0;120000;2608.7;3;0;;;;;;;FLORES;7;-58.456216099886952;-34.621283201514039
DEL LIBERTADOR;6000;46.0;120000;2608.7;2;0;;;;;;;BELGRANO;13;-58.447806143506924;-34.556784916052045
ZAPATA;500;46.0;120000;2608.7;1;0;;;;;;;COLEGIALES;13;-58.442889237576416;-34.572467736195811
11 DE SEPTIEMBRE DE 1888;1500;199.0;519000;2608.0;5;45;;;SI;3;;;BELGRANO;13;-58.446431195046628;-34.564512202048562
JARAMILLO;1600;51.0;133000;2607.8;0;0;;;;SI;;;NUÑEZ;13;-58.461028338254657;-34.544322413847887
MATIENZO, BENJAMIN,TTE.;2400;92.0;239900;2607.6;4;28;;;SI;SI;;SI;PALERMO;14;-58.439685607627219;-34.572732965102666
LIBERTAD;1300;280.0;730000;2607.1;4;60;;;;4;;BALCON;RETIRO;1;-58.384606961497269;-34.592825965977468
SANTA FE;3300;98.0;255500;2607.1;0;0;;;;;;;PALERMO;14;-58.41164164643309;-34.588183563513617
11 DE SEPTIEMBRE DE 1888;1400;211.0;550000;2606.6;0;42;;;;;;;PALERMO;14;-58.445633557973323;-34.565444585031564
AGUILAR;2400;61.0;159000;2606.6;1;0;;;;;;;COLEGIALES;13;-58.446896376545801;-34.568952914642807
SEGUI, F. J., ALTE.;3600;94.0;245000;2606.4;4;30;;;;2;SI;SI;PALERMO;14;-58.409300555227759;-34.579070941979694
SEGUI, JUAN FRANCISCO;3600;94.0;245000;2606.4;4;30;;;;2;;;PALERMO;14;-58.409300555227759;-34.579070941979694
GOROSTIAGA;1700;165.0;430000;2606.1;4;25;;;;;;;PALERMO;14;-58.436867059827705;-34.5661156379307
LIBERTAD;1100;142.0;370000;2605.6;4;50;;;;4;;;RETIRO;1;-58.384460119921421;-34.595636762768805
BAUNESS;2100;76.0;198000;2605.3;3;0;;;SI;SI;SI;BALCON;VILLA URQUIZA;12;-58.48495131637214;-34.577884095225279
BLANCO ENCALADA;5300;38.0;99000;2605.3;2;0;;;SI;SI;;;VILLA URQUIZA;12;-58.48775208719438;-34.576191370195374
HONDURAS;6000;76.0;198000;2605.3;4;15;;;SI;;SI;BALCON;PALERMO;14;-58.440499307154532;-34.581054116385666
ARCOS;1800;190.0;495000;2605.3;0;27;;;;;;;BELGRANO;13;-58.451538157075412;-34.563287634240872
LUGONES;1500;43.0;112000;2604.7;2;0;;;SI;;SI;;VILLA ORTUZAR;15;-58.473844510298406;-34.579708143536422
BURELA;2300;36.9;96000;2604.4;1;0;;;SI;;;;VILLA URQUIZA;12;-58.491389056737631;-34.578533074338139
ARISMENDI;2489;48.0;125000;2604.2;2;0;;;;2;;BALCON TERRAZA;PARQUE CHAS;15;-58.474628877296311;-34.58294352268144
RAMIREZ DE VELAZCO, JUAN;900;48.0;125000;2604.2;0;0;;;;SI;;;VILLA CRESPO;15;-58.440128847280214;-34.594941046891009
YAPEYU;50;48.0;125000;2604.2;2;0;;;SI;SI;SI;;ALMAGRO;5;-58.42204052647736;-34.61268978218672
GUARDIA VIEJA;3400;48.0;125000;2604.2;2;0;;;;SI;;BALCON PATIO;BALVANERA;3;-58.412821930341543;-34.602652104164136
LAPRIDA;1100;48.0;125000;2604.2;3;0;;;;;SI;;RECOLETA;2;-58.408615749800916;-34.596134444465108
AVALOS;2100;48.0;125000;2604.2;2;0;;;;;;;VILLA URQUIZA;12;-58.483923866416482;-34.577331478994033
TUNEZ;2500;48.0;125000;2604.2;2;0;;;;;;;BELGRANO;13;-58.454803994935418;-34.555218489548807
ARISMENDI;2400;48.0;125000;2604.2;2;0;;;;;;;PARQUE CHAS;15;-58.473566320092921;-34.582302940710036
ZAPIOLA;2100;48.0;125000;2604.2;2;0;;;;;;;BELGRANO;13;-58.463471324790738;-34.566087692792181
ARREDONDO, VIRREY;2400;96.0;250000;2604.2;4;0;;;;;;;BELGRANO;13;-58.450640667983947;-34.566992782562743
YRIGOYEN, HIPOLITO;3600;53.0;138000;2603.8;3;0;;;;2;;;ALMAGRO;5;-58.41718107148035;-34.614001008916119
NAON, ROMULO;3500;55.0;143157;2602.9;2;0;;;;;;BALCON;SAAVEDRA;12;-58.481630103682811;-34.556417251708737
MENDOZA;5200;141.0;367000;2602.8;4;0;;;SI;;SI;SI;VILLA URQUIZA;12;-58.484703065846944;-34.57789945785867
QUESADA;1700;73.0;190000;2602.7;3;0;;;SI;;SI;;NUÑEZ;13;-58.456248021423605;-34.55084099220808
FLORIDA;1000;73.0;190000;2602.7;3;0;;;;SI;;;RETIRO;1;-58.375397036875199;-34.596035171901072
FERNANDEZ;200;73.0;190000;2602.7;4;0;;;;2;;;VELEZ SARSFIELD;10;-58.485454896506283;-34.637469974104356
ALBERDI, JUAN BAUTISTA;1200;21.9;57000;2602.7;1;33;;;;;;BALCON;CABALLITO;6;-58.444848865356846;-34.62391096167606
EL SALVADOR;3900;73.0;190000;2602.7;0;0;;;;;;;PALERMO;14;-58.41800472441787;-34.592910502826562
CORRIENTES;700;73.0;190000;2602.7;3;0;;;;;;;SAN NICOLAS;1;-58.376610725106723;-34.603540418245061
GASCON;1200;41.0;106700;2602.4;0;0;;;;;;;PALERMO;14;-58.423316457853133;-34.596362417609967
SOLDADO DE LA INDEPENDENCIA;1100;54.0;140500;2601.9;2;0;;;;;;;PALERMO;14;-58.438537248572864;-34.565311835682195
BAUNESS;2100;113.0;294000;2601.8;4;5;;;SI;2;;;VILLA URQUIZA;12;-58.48495131637214;-34.577884095225279
LOPEZ, VICENTE;1700;113.0;294000;2601.8;4;0;;;;;;SI;RECOLETA;2;-58.389923713139538;-34.59171660306707
LAS CASAS;3400;42.0;109263;2601.5;0;0;;;;;;;BOEDO;5;-58.412770518680844;-34.634297305674863
BILLINGHURST;2500;148.0;385000;2601.4;4;41;;;SI;;SI;SI;PALERMO;14;-58.404162753063581;-34.58336991791672
DEFENSA;900;25.0;65000;2600.0;0;0;;;;SI;;;SAN TELMO;1;-58.371436963051501;-34.618474222554653
ALPATACAL;6600;30.0;78000;2600.0;0;A ESTRENAR;;;;SI;;;LINIERS;9;-58.516846089678609;-34.648550762586758
HUMAHUACA;4500;30.0;78000;2600.0;1;A ESTRENAR;;;SI;;;;ALMAGRO;5;-58.428372215731216;-34.601299356005576
LISANDRO DE LA TORRE;900;30.0;78000;2600.0;2;A ESTRENAR;;;;SI;;;LINIERS;9;-58.518228861318534;-34.648560581004112
MISTRAL, GABRIELA;2900;50.0;130000;2600.0;0;A ESTRENAR;;;;2;;;VILLA PUEYRREDON;12;-58.501324106916314;-34.587196658342258
SANTA FE;4400;75.0;195000;2600.0;4;35;;;;;;;PALERMO;14;-58.423691561712921;-34.580003926295916
DEL CARMEN;700;20.0;52000;2600.0;1;40;;;;SI;;;SAN NICOLAS;1;-58.389993141082719;-34.600697338307661
ARREDONDO, Virrey;3400;75.0;195000;2600.0;3;0;;;;SI;;;COLEGIALES;13;-58.457664181448862;-34.575985066733729
DUMONT, SANTOS;3400;50.0;130000;2600.0;2;0;;;;2;;;COLEGIALES;13;-58.446925764304297;-34.582056833747089
DEL LIBERTADOR;7800;60.0;156000;2600.0;0;0;;;;SI;;;NUÑEZ;13;-58.462087959678136;-34.542795813586544
CASTILLO;400;50.0;130000;2600.0;0;0;;;;SI;;;VILLA CRESPO;15;-58.433478765757549;-34.59652219583014
URUGUAY;1200;100.0;260000;2600.0;3;35;;;SI;SI;;BALCON;RECOLETA;2;-58.387451297570564;-34.59467120348959
RIOBAMBA;1000;50.0;130000;2600.0;2;0;;;SI;SI;;;RECOLETA;2;-58.394928792570795;-34.59728597011425
PERON, JUAN DOMINGO, TTE.;1600;25.0;65000;2600.0;1;35;;;SI;SI;;;SAN NICOLAS;1;-58.389260886417453;-34.606765501431674
BAUNESS;1900;50.0;130000;2600.0;2;0;;;SI;SI;;;VILLA URQUIZA;12;-58.483061149600907;-34.58011250293265
ALBERDI, JUAN BAUTISTA;800;140.0;364000;2600.0;4;0;;;SI;2;;;CABALLITO;6;-58.439441266035224;-34.623178370122922
VIDT;1700;115.0;299000;2600.0;4;12;;;SI;3;SI;BALCON;PALERMO;14;-58.41609585836737;-34.591084969965053
RAVIGNANI, EMILIO, Dr.;1400;75.0;195000;2600.0;3;0;;;SI;;SI;;PALERMO;14;-58.442652320902972;-34.584419256079798
CORDOBA;3400;35.0;91000;2600.0;2;0;;;SI;;;;ALMAGRO;5;-58.414600870439806;-34.598037054656153
BLANCO ENCALADA;5600;50.0;130000;2600.0;3;0;;;;SI;SI;;VILLA URQUIZA;12;-58.491370589882578;-34.578327409628869
AGUERO;1600;25.0;65000;2600.0;1;35;;;;SI;;;RECOLETA;2;-58.407268827264694;-34.591596316499036
MITRE, BARTOLOME;2000;20.0;52000;2600.0;2;38;;;;SI;;;BALVANERA;3;-58.394924084788357;-34.608295673551069
BILLINGHURST;1500;65.0;169000;2600.0;3;0;;;;SI;;;RECOLETA;2;-58.412274853434297;-34.592826870304606
SANTA FE;1900;50.0;130000;2600.0;3;0;;;;SI;;;RECOLETA;2;-58.394660168591379;-34.595948190023577
OLAZABAL;3000;25.0;65000;2600.0;1;0;;;;SI;;;BELGRANO;13;-58.463604345119514;-34.563476767445422
QUINTANA, MANUEL, PRES.;100;130.0;338000;2600.0;3;80;;;;3;SI;;RETIRO;1;-58.38608247555085;-34.591623862574643
CARRIL, SALVADOR MARIA DEL;3200;75.0;195000;2600.0;0;10;;;;3;SI;;AGRONOMIA;15;-58.502038660077261;-34.593241149666511
PAUNERO;2700;200.0;520000;2600.0;5;30;;;;4;;;PALERMO;14;-58.409189014259056;-34.582514427989068
BULNES;1900;100.0;260000;2600.0;4;30;;;;;;BALCON;PALERMO;14;-58.412914023344584;-34.589270312275168
3 DE FEBRERO;2600;40.0;104000;2600.0;2;0;;;;;;;BELGRANO;13;-58.455986420822136;-34.554991422391033
NICARAGUA;5600;25.0;65000;2600.0;1;0;;;;;;;PALERMO;14;-58.43357119682387;-34.581800360506953
